employee_id,age,gender,country,department,job_role,education_level,school_tier,parental_status,accented_name_flag,contracted_hours_weekly,years_at_company,manager_level,remote_ratio,performance_rating,engagement_score,training_hours,internal_mobility_count,promotion_last_3y,absenteeism_days,overtime_hours,manager_favoritism_score,visibility_score,psychological_safety_score,salary,bonus,stock_options,attrition
EMP_105656,28,Male,Germany,Sales,Sales Executive,Master,Tier 3,Parent,0,35,7,1,75,2.77,54.72204319860309,10,2,0,8,11,65.1,69.2,58.7,75243.0,10688,1999,0
EMP_105657,43,Female,Germany,Operations,Supply Coordinator,Master,Tier 2,Parent,0,35,0,0,100,2.95,57.60313469210598,61,0,0,14,28,54.5,54.2,46.0,40544.0,1922,0,0
EMP_105658,38,Female,Canada,Finance,Financial Analyst,Bachelor,Tier 2,No Children,0,35,10,0,50,4.39,69.59952175798604,25,2,1,0,29,65.9,60.5,67.1,62328.0,9489,0,0
EMP_105659,40,Male,Spain,Operations,Operations Manager,Master,Tier 2,No Children,0,35,7,1,50,4.75,70.33235313413624,36,2,1,10,22,54.7,72.8,50.1,80048.0,6466,6167,0
EMP_105660,42,Male,France,Finance,Controller,Master,Tier 2,No Children,1,35,3,0,100,4.06,63.32549924654397,71,2,0,3,4,61.4,51.0,67.3,57537.0,0,2702,0
EMP_105661,22,Female,Canada,Data,ML Engineer,Bachelor,Tier 2,No Children,0,28,1,1,100,2.25,81.34540259253961,8,0,0,28,19,51.1,46.2,46.8,64972.0,1305,4094,1
EMP_105662,27,Female,Canada,Sales,Sales Executive,Master,Tier 2,No Children,0,28,4,0,75,3.42,90.1853539611064,49,1,0,14,0,73.3,52.8,51.9,55358.0,9473,6183,0
EMP_105663,33,Female,Spain,Sales,Business Developer,Master,Tier 2,Parent,0,35,7,1,25,3.05,76.75991007837396,70,0,1,7,3,68.1,46.1,75.5,75245.0,13586,897,0
EMP_105664,49,Female,UK,Operations,Operations Manager,Bachelor,Tier 1,Parent,0,35,9,1,50,3.61,79.0100214579707,62,2,0,13,22,49.5,64.6,58.9,74110.0,5257,4928,0
EMP_105665,30,Male,Germany,Finance,Accountant,Master,Tier 2,Parent,0,35,2,0,50,4.59,84.89255528520702,33,1,1,6,10,66.9,63.8,55.4,39954.0,1184,608,0
EMP_105666,30,Male,Spain,Marketing,SEO Manager,Master,Tier 1,No Children,0,35,9,1,50,3.46,54.18710830276591,29,0,0,19,10,65.2,84.5,47.9,67009.0,5266,7127,0
EMP_105667,39,Female,Canada,Sales,Business Developer,Master,Tier 3,Parent,0,35,9,0,0,2.29,45.62859811017249,23,0,0,15,21,56.2,79.5,27.1,70227.0,5549,523,0
EMP_105668,46,Female,Germany,Data,Data Scientist,Master,Tier 3,Parent,1,35,1,0,50,4.62,40.75356518626302,75,1,1,9,34,38.8,54.3,61.8,57011.0,5553,1665,0
EMP_105669,35,Male,Germany,Data,Data Scientist,PhD,Tier 3,Parent,0,35,4,0,75,2.78,65.19601761505825,66,2,0,7,3,59.8,60.5,56.9,62787.0,7738,0,0
EMP_105670,28,Female,Germany,Data,Data Analyst,Master,Tier 2,No Children,0,35,7,0,0,3.06,68.72356599487662,12,0,0,15,3,70.1,69.3,37.9,70565.0,8749,0,0
EMP_105671,36,Female,Spain,Data,Data Engineer,Master,Tier 3,Parent,0,28,4,0,0,3.61,84.5123685568235,9,1,0,31,25,55.9,69.5,67.6,56939.0,6241,1159,0
EMP_105672,33,Male,USA,Data,Data Engineer,Bachelor,Tier 3,Parent,0,35,12,1,50,2.57,82.76085042107468,6,2,0,7,33,59.2,63.3,30.4,92886.0,6855,2966,0
EMP_105673,31,Male,Canada,Data,Data Engineer,PhD,Tier 2,No Children,0,35,6,0,0,3.67,74.44061275265013,23,0,1,9,18,56.2,71.4,52.4,76073.0,0,691,1
EMP_105674,39,Male,Spain,Sales,Sales Executive,Bachelor,Tier 2,No Children,1,35,3,1,50,4.0,76.16028391793556,32,0,1,5,20,61.2,55.6,72.0,82616.0,6042,294,0
EMP_105675,45,Non-Binary,Germany,Data,Data Analyst,Bachelor,Tier 2,Parent,0,35,9,0,50,3.28,66.80047949927813,29,0,1,10,20,54.5,57.0,64.1,67644.0,1312,3441,0
EMP_105676,42,Female,USA,Operations,Operations Manager,Master,Tier 2,No Children,0,28,5,0,0,3.11,57.75676150536189,49,1,0,15,37,74.9,68.3,62.8,55715.0,4235,205,0
EMP_105677,33,Male,France,Sales,Business Developer,Master,Tier 3,Parent,0,35,10,0,75,4.29,64.54381703728097,54,1,0,3,6,66.0,55.0,63.2,72161.0,13341,1341,0
EMP_105678,40,Female,Germany,Data,Data Scientist,PhD,Tier 3,No Children,0,28,12,0,0,2.81,100.0,36,3,0,16,44,58.1,56.7,45.8,73346.0,7868,4371,0
EMP_105679,43,Female,Germany,HR,Recruiter,PhD,Tier 3,No Children,0,28,3,0,100,,53.2082120772548,30,2,1,10,0,55.1,53.2,71.6,44536.0,5383,0,0
EMP_105680,38,Female,Canada,Finance,Controller,Bachelor,Tier 3,Parent,0,28,7,2,25,3.17,84.7993258192684,32,0,0,30,33,62.8,84.1,43.0,82853.0,6778,3855,0
EMP_105681,48,Female,Spain,Marketing,SEO Manager,Bachelor,Tier 2,No Children,0,28,5,2,75,4.51,37.76148684975412,27,1,0,11,22,68.4,58.2,58.0,72379.0,157,12677,0
EMP_105682,29,Female,France,Operations,Supply Coordinator,PhD,Tier 3,No Children,0,35,0,1,50,2.55,65.03453809997892,56,1,1,11,27,46.6,63.8,64.8,52614.0,4448,5710,0
EMP_105683,37,Female,Germany,Operations,Operations Manager,Master,Tier 3,Parent,0,35,10,0,0,2.68,39.75677431362728,27,0,0,20,3,66.0,64.1,40.7,64217.0,9178,1212,0
EMP_105684,36,Male,Canada,Finance,Accountant,Master,Tier 2,Parent,0,35,2,0,50,3.29,84.18707010758447,47,1,0,16,19,62.2,63.2,60.4,50302.0,4195,0,0
EMP_105685,24,Male,Canada,Customer Support,Support Agent,Bachelor,Tier 3,No Children,0,35,3,0,75,2.94,42.470360767907806,38,0,1,14,35,79.2,56.6,42.9,39087.0,2640,729,1
EMP_105686,31,Male,UK,Finance,Accountant,Master,Tier 3,No Children,0,28,5,1,100,3.68,71.22449270388726,41,3,0,13,24,65.0,72.5,68.7,68057.0,3655,5387,0
EMP_105687,22,Male,Spain,Customer Support,Customer Success Manager,Bachelor,Tier 2,No Children,1,35,1,0,50,3.17,77.23611548443372,44,1,0,6,10,54.7,60.9,72.4,30000.0,3251,0,0
EMP_105688,33,Male,France,Marketing,SEO Manager,Master,Tier 2,No Children,0,35,10,1,100,3.47,56.30304663139344,31,0,0,20,30,50.0,49.7,38.6,69039.0,5281,2564,1
EMP_105689,38,Female,Germany,IT,Cloud Engineer,Master,Tier 1,No Children,0,28,2,0,25,3.43,65.36281808130647,65,1,1,10,21,76.5,79.7,53.3,50706.0,0,0,0
EMP_105690,45,Male,France,IT,Frontend Developer,PhD,Tier 3,Parent,0,35,13,1,75,4.81,78.0867958982506,28,1,0,15,26,59.6,65.5,69.5,93661.0,7523,1342,0
EMP_105691,25,Female,Spain,Marketing,Content Specialist,Master,Tier 2,Parent,0,35,2,1,100,2.74,59.47858453977016,9,3,0,3,26,48.5,62.6,70.8,49388.0,8113,1676,0
EMP_105692,27,Male,Spain,Operations,Operations Manager,PhD,Tier 3,Parent,1,35,6,3,100,2.0,100.0,28,1,1,1,34,59.9,76.5,84.9,86372.0,5536,16718,0
EMP_105693,28,Male,Germany,Customer Support,Support Agent,Master,Tier 3,Parent,0,35,7,0,50,3.06,95.69290009237103,31,1,1,0,17,58.0,59.1,68.8,49096.0,3270,3606,0
EMP_105694,28,Male,USA,Data,Data Scientist,Bachelor,Tier 2,No Children,0,28,2,1,50,3.07,58.74934457603951,63,0,1,14,30,74.6,58.5,54.2,61100.0,9847,7676,0
EMP_105695,27,Male,UK,HR,Recruiter,Bachelor,Tier 2,No Children,0,35,0,2,0,,,6,0,0,18,34,49.2,75.6,46.7,64224.0,0,11713,0
EMP_105696,33,Male,USA,Marketing,SEO Manager,Master,Tier 3,No Children,0,35,9,0,50,3.66,84.05632826600556,60,2,0,13,0,51.7,57.8,69.8,67275.0,7352,0,0
EMP_105697,32,Male,Germany,IT,Frontend Developer,Bachelor,Tier 2,Parent,0,35,4,1,100,3.37,86.19094874064153,40,2,0,23,25,68.2,64.6,49.7,66297.0,5398,2021,0
EMP_105698,47,Female,UK,Sales,Business Developer,PhD,Tier 3,No Children,1,35,9,1,25,3.44,82.55994905293562,30,0,0,21,32,56.2,60.5,51.7,74800.0,3487,2220,0
EMP_105699,40,Female,France,Sales,Sales Executive,PhD,Tier 2,Parent,1,35,7,0,75,3.68,100.0,51,0,0,15,21,78.5,55.9,58.3,65846.0,3669,0,0
EMP_105700,28,Male,Canada,IT,Frontend Developer,Master,Tier 1,No Children,0,35,0,0,25,2.78,43.66612969144428,36,0,0,18,7,63.6,55.1,44.6,47821.0,4511,962,1
EMP_105701,54,Male,Spain,HR,Talent Manager,Bachelor,Tier 2,No Children,0,35,6,1,75,4.06,63.39911399036781,48,0,0,12,37,45.9,51.1,22.1,67371.0,6113,2343,0
EMP_105702,38,Male,Spain,Operations,Operations Manager,Bachelor,Tier 2,Parent,1,35,8,0,50,3.89,68.52314125397422,63,1,0,3,11,49.6,59.5,39.1,,7323,0,0
EMP_105703,37,Female,France,Marketing,Growth Manager,Master,Tier 1,Parent,1,28,0,0,50,3.62,67.87441107701058,29,1,0,21,0,54.8,70.7,62.6,46660.0,1045,1249,1
EMP_105704,26,Male,UK,Marketing,SEO Manager,Master,Tier 2,Parent,0,35,5,0,0,3.2,78.83232278376161,55,1,0,4,9,78.8,66.2,62.9,59129.0,3223,200,1
EMP_105705,41,Male,Spain,Sales,Business Developer,Master,Tier 3,No Children,0,35,7,0,75,3.78,78.42416653645753,27,1,1,5,33,64.4,51.4,59.2,73103.0,9430,0,0
EMP_105706,22,Female,France,Operations,Operations Manager,PhD,Tier 2,No Children,0,35,1,0,50,3.26,36.492018798178975,52,1,0,8,14,68.5,71.9,61.7,40312.0,885,0,0
EMP_105707,45,Female,Germany,Sales,Account Manager,Bachelor,Tier 1,No Children,1,35,6,0,50,4.63,83.56017115943199,30,2,1,1,33,70.8,71.0,68.4,63639.0,4432,969,0
EMP_105708,46,Male,USA,Data,ML Engineer,Master,Tier 2,Parent,0,35,9,3,25,4.07,81.01497612472667,37,0,0,14,9,61.1,86.9,45.2,111238.0,8599,8690,0
EMP_105709,35,Female,France,Data,Data Analyst,Master,Tier 2,Parent,0,35,7,0,25,2.17,59.17021909398861,53,1,0,17,17,55.3,59.1,27.8,66787.0,1714,6440,1
EMP_105710,35,Female,Spain,Data,Data Analyst,Master,Tier 2,No Children,0,28,11,0,50,3.62,58.98264779386406,22,1,0,17,24,50.1,63.8,48.7,74686.0,6709,2254,1
EMP_105711,41,Male,Germany,Marketing,SEO Manager,Bachelor,Tier 1,Parent,0,35,10,1,0,3.77,63.15655298251991,71,4,1,1,16,84.3,75.9,57.8,71286.0,4039,4051,0
EMP_105712,46,Male,France,Finance,Accountant,Master,Tier 3,Parent,1,28,0,1,0,1.69,48.164525950691015,21,1,0,16,4,68.0,68.4,73.3,52946.0,5646,6617,0
EMP_105713,34,Female,Spain,Finance,Financial Analyst,Master,Tier 1,No Children,0,35,9,3,75,3.0,54.33812699991592,26,0,0,16,34,50.3,69.7,32.1,99008.0,4981,10219,0
EMP_105714,38,Male,USA,Sales,Business Developer,Bachelor,Tier 2,Parent,0,35,10,0,50,3.13,62.813509552230784,53,2,0,14,0,68.1,70.5,79.0,76503.0,4933,950,0
EMP_105715,42,Female,USA,Data,Data Analyst,Master,Tier 1,No Children,0,35,0,0,50,2.8,80.11873578152135,29,2,0,10,31,54.9,52.0,52.0,59065.0,9366,349,0
EMP_105716,28,Female,UK,Sales,Sales Executive,Bachelor,Tier 2,Parent,1,28,6,0,75,3.76,68.33073453990517,20,1,0,28,2,51.5,61.9,64.9,61500.0,2976,3708,1
EMP_105717,33,Male,UK,IT,Frontend Developer,Bachelor,Tier 2,No Children,0,28,9,0,0,3.89,72.66577316978315,37,2,0,13,11,51.8,71.1,45.4,69056.0,7347,1447,0
EMP_105718,42,Female,Spain,Data,Data Analyst,Master,Tier 2,Parent,0,35,5,0,25,3.34,69.82486571638303,36,2,0,3,24,43.7,77.0,52.9,67794.0,9726,0,0
EMP_105719,30,Male,France,IT,Backend Developer,Master,Tier 3,Parent,0,35,9,0,100,3.95,85.49370614298684,12,0,0,17,36,54.5,57.7,55.4,72367.0,6893,0,0
EMP_105720,32,Non-Binary,France,Data,Data Scientist,Master,Tier 2,Parent,1,35,0,0,75,4.22,100.0,19,2,0,12,18,63.4,61.5,71.0,58902.0,6241,3846,0
EMP_105721,41,Female,UK,Customer Support,Support Agent,Bachelor,Tier 2,Parent,1,35,5,2,100,1.84,88.08587206421953,26,2,0,10,29,38.6,74.5,52.2,69605.0,2416,10286,0
EMP_105722,35,Male,USA,Marketing,Growth Manager,Master,Tier 3,No Children,0,35,3,0,100,3.54,80.72435997651132,20,0,0,24,25,59.8,53.1,41.4,60926.0,7439,0,1
EMP_105723,22,Male,Germany,Data,Data Analyst,Master,Tier 1,Parent,0,35,1,3,75,3.15,53.70169637879043,34,1,0,3,28,54.2,71.9,58.8,100124.0,7212,19823,0
EMP_105724,42,Female,Spain,Finance,Financial Analyst,PhD,Tier 3,No Children,1,28,5,1,0,3.37,90.59816109795416,20,1,0,16,28,77.5,68.4,60.3,58248.0,5955,5430,0
EMP_105725,58,Male,Canada,HR,HRBP,Master,Tier 3,No Children,0,35,0,1,25,4.38,55.56120908277676,62,1,0,13,0,68.8,81.8,74.3,48816.0,11004,5892,0
EMP_105726,45,Male,UK,Data,Data Scientist,Bachelor,Tier 3,No Children,0,35,4,1,75,2.44,,49,0,1,9,30,65.0,71.3,47.9,67497.0,5713,5537,0
EMP_105727,46,Female,Canada,Finance,Accountant,Bachelor,Tier 2,No Children,0,35,6,0,75,2.92,67.69815763908683,19,1,0,10,22,65.8,62.2,45.6,54851.0,4833,0,0
EMP_105728,40,Male,Canada,HR,HRBP,Master,Tier 1,Parent,1,35,0,0,50,3.4,50.66403749452499,89,1,0,22,2,56.0,59.7,75.9,38653.0,3345,0,0
EMP_105729,22,Female,France,Finance,Controller,Master,Tier 3,Parent,0,35,1,0,50,3.7,56.06361358852215,61,0,0,19,6,59.2,56.7,55.9,65407.0,8416,0,0
EMP_105730,38,Female,Canada,Sales,Business Developer,Master,Tier 3,No Children,0,35,9,1,25,4.68,71.71487582123531,32,3,0,19,32,42.5,65.3,48.8,82104.0,7575,5131,0
EMP_105731,43,Female,USA,Finance,Controller,Bachelor,Tier 3,No Children,0,28,15,0,50,2.74,58.78736659394135,50,1,0,13,5,62.1,61.2,54.6,64695.0,5578,0,0
EMP_105732,33,Female,UK,Finance,Financial Analyst,Master,Tier 1,Parent,1,28,12,0,0,3.88,39.05332378194012,24,1,0,21,10,45.0,77.6,43.1,71249.0,2434,0,0
EMP_105733,44,Male,Canada,Finance,Accountant,Master,Tier 3,Parent,1,35,6,0,100,4.28,59.16659374083041,2,1,0,8,0,80.0,61.4,76.8,65841.0,3930,2056,0
EMP_105734,22,Male,USA,Operations,Operations Manager,Master,Tier 3,No Children,0,35,1,1,50,3.18,82.21739590236353,36,0,0,24,47,77.2,57.8,26.5,67236.0,640,4929,0
EMP_105735,51,Female,Germany,Sales,Account Manager,Bachelor,Tier 2,No Children,0,28,13,0,25,3.46,67.89636936974024,38,0,1,16,29,55.1,72.4,32.8,76029.0,6722,4717,1
EMP_105736,35,Female,USA,Operations,Supply Coordinator,Master,Tier 2,Parent,0,35,7,0,25,3.03,76.69450841505059,30,0,0,19,27,47.3,62.0,53.1,64851.0,7668,344,0
EMP_105737,25,Male,Germany,Sales,Account Manager,Bachelor,Tier 3,No Children,0,35,0,0,75,2.78,90.93115630849069,62,2,0,8,7,75.2,58.3,56.9,48813.0,8433,0,0
EMP_105738,28,Male,Spain,Data,Data Engineer,Bachelor,Tier 3,No Children,0,35,5,0,75,3.69,67.34994861879684,22,4,0,17,44,58.9,50.0,47.2,59770.0,0,0,0
EMP_105739,48,Female,France,Customer Support,Support Agent,PhD,Tier 1,Parent,0,35,0,0,75,4.03,61.15893536286633,16,0,0,22,20,62.6,50.7,36.3,38175.0,0,0,0
EMP_105740,46,Male,Canada,Operations,Operations Manager,Master,Tier 3,No Children,0,35,9,0,25,3.23,79.40728927849979,51,1,0,3,31,69.0,64.7,47.9,68541.0,7516,0,0
EMP_105741,50,Female,Germany,Sales,Business Developer,Master,Tier 1,Parent,0,35,12,1,50,2.89,50.60548727297216,0,2,1,12,17,61.0,69.8,72.7,86829.0,5516,0,0
EMP_105742,32,Female,USA,HR,Talent Manager,Master,Tier 2,Parent,0,28,3,1,100,4.14,65.06330340259713,37,1,0,21,13,27.3,68.1,42.3,54391.0,669,13869,0
EMP_105743,46,Male,Germany,Data,ML Engineer,Bachelor,Tier 1,No Children,0,35,12,1,0,4.33,63.67927779453064,11,0,0,20,41,77.1,72.7,32.6,91843.0,6940,10323,0
EMP_105744,22,Female,Germany,IT,Backend Developer,Bachelor,Tier 2,No Children,0,35,0,1,25,3.27,45.19405776093436,14,0,0,12,16,67.5,71.7,57.5,46952.0,743,8876,1
EMP_105745,54,Male,Canada,IT,DevOps Engineer,PhD,Tier 2,No Children,0,35,3,0,50,3.11,90.02077231804697,27,3,0,6,35,50.5,74.6,55.3,59393.0,4985,3250,0
EMP_105746,43,Female,Germany,Operations,Operations Manager,PhD,Tier 2,No Children,1,28,10,0,50,3.22,86.88314442677174,37,1,0,20,6,62.3,63.9,64.9,69725.0,8456,1234,0
EMP_105747,26,Female,USA,Sales,Sales Executive,Master,Tier 2,Parent,0,35,5,0,50,2.52,61.68870917680497,3,0,0,21,43,39.4,74.2,28.7,61598.0,6744,4271,0
EMP_105748,44,Male,Canada,IT,Backend Developer,Master,Tier 2,No Children,0,28,7,0,100,3.97,59.42201449723382,24,2,1,9,0,50.0,66.4,69.8,65109.0,4523,0,0
EMP_105749,22,Male,UK,Data,Data Scientist,Bachelor,Tier 3,No Children,0,35,1,0,75,4.21,75.4086521708102,20,3,0,6,13,64.8,52.9,58.2,62371.0,5987,1972,0
EMP_105750,24,Non-Binary,Germany,Data,Data Analyst,Master,Tier 3,No Children,0,28,3,1,25,4.4,54.613164069222485,45,0,0,21,32,62.4,65.1,39.3,70021.0,11033,2528,1
EMP_105751,34,Male,Germany,Customer Support,Support Agent,Master,Tier 3,Parent,1,28,12,1,25,3.36,70.9336849821963,23,0,0,24,28,58.4,67.0,46.5,74315.0,4588,5998,1
EMP_105752,22,Male,Spain,Data,Data Analyst,Bachelor,Tier 2,No Children,0,35,1,0,100,3.71,92.17739873361477,23,0,0,20,39,55.3,63.9,30.1,68641.0,5009,0,1
EMP_105753,53,Female,Canada,Operations,Supply Coordinator,Master,Tier 1,Parent,0,35,1,0,0,3.56,78.44332402048622,28,1,0,9,40,33.1,71.1,64.9,42297.0,3939,0,0
EMP_105754,43,Male,Canada,Sales,Account Manager,Master,Tier 3,No Children,1,35,6,0,0,,98.44307798606832,64,1,0,6,17,71.9,71.8,67.2,59313.0,6464,0,0
EMP_105755,36,Male,Germany,Finance,Accountant,Bachelor,Tier 1,No Children,0,28,0,1,75,3.66,96.002466229589,32,1,0,9,22,52.6,69.1,67.0,43363.0,10222,5173,0
EMP_105756,38,Female,Spain,Finance,Controller,Bachelor,Tier 2,No Children,0,28,4,0,0,4.2,90.85097814432172,26,0,0,22,55,74.2,78.0,22.0,43258.0,0,0,1
EMP_105757,27,Male,Canada,Finance,Accountant,Bachelor,Tier 3,No Children,0,35,6,0,0,3.89,76.80156224394875,55,1,0,5,9,45.6,57.1,80.3,62174.0,4637,2781,0
EMP_105758,46,Female,UK,Finance,Controller,PhD,Tier 1,Parent,0,35,3,1,0,3.17,68.41519368604746,29,0,0,31,26,71.1,65.6,51.2,69226.0,6780,2834,1
EMP_105759,29,Male,France,Sales,Account Manager,Bachelor,Tier 2,Parent,0,35,8,1,0,3.13,78.33334144027262,28,0,0,16,29,28.7,79.8,29.2,85068.0,3506,5718,1
EMP_105760,40,Female,UK,Sales,Sales Executive,Bachelor,Tier 2,Parent,0,28,5,2,0,3.85,56.61681114481283,44,1,0,23,33,63.8,87.3,25.2,89204.0,7794,12798,0
EMP_105761,48,Female,France,Customer Support,Support Agent,Master,Tier 3,Parent,0,35,9,0,25,4.46,59.30361096303598,39,0,1,14,13,76.5,73.6,64.0,48010.0,7002,0,0
EMP_105762,33,Male,USA,IT,Cloud Engineer,Bachelor,Tier 2,Parent,0,35,0,0,100,3.65,79.93587458867388,32,0,1,5,7,50.2,47.8,62.6,47118.0,2806,0,0
EMP_105763,22,Non-Binary,UK,Sales,Sales Executive,Master,Tier 2,No Children,1,35,1,0,100,3.51,72.4949684179418,14,0,0,16,36,61.7,63.0,28.5,67319.0,4712,2012,0
EMP_105764,28,Female,Germany,Data,Data Analyst,Bachelor,Tier 2,Parent,0,35,7,1,75,2.91,69.95567060533682,0,1,0,3,18,57.9,66.8,60.9,78343.0,5265,4112,0
EMP_105765,38,Female,Germany,Sales,Account Manager,Bachelor,Tier 3,Parent,0,35,11,0,75,4.04,64.78493850772008,37,1,0,3,34,47.5,61.9,56.7,64705.0,6018,1188,0
EMP_105766,30,Male,UK,Operations,Operations Manager,Bachelor,Tier 2,No Children,0,35,9,2,50,2.77,90.76473091105107,29,2,0,11,29,73.4,85.0,53.7,71555.0,8766,6309,0
EMP_105767,52,Non-Binary,Spain,Data,Data Engineer,Master,Tier 3,No Children,0,35,11,1,25,2.6,49.893771198468926,0,1,0,10,32,68.2,81.8,46.0,88234.0,11459,264,0
EMP_105768,41,Female,Germany,Sales,Business Developer,Bachelor,Tier 1,Parent,0,28,6,0,100,4.88,73.45485717722951,0,2,0,21,22,48.7,55.6,48.1,53685.0,2080,0,0
EMP_105769,39,Female,Canada,Customer Support,Support Agent,Bachelor,Tier 2,Parent,0,28,1,0,100,2.7,52.49581703513024,20,1,0,27,25,71.5,48.1,52.4,31985.0,1773,0,0
EMP_105770,22,Female,UK,Sales,Account Manager,Bachelor,Tier 2,No Children,0,28,1,0,0,3.24,89.87929899008591,40,0,1,16,24,68.0,66.8,65.9,42966.0,21,7913,0
EMP_105771,26,Male,UK,Sales,Sales Executive,Bachelor,Tier 3,No Children,1,35,5,0,0,3.34,68.10753702782966,5,1,0,3,8,72.9,61.3,62.7,51672.0,2638,0,0
EMP_105772,34,Male,Germany,Finance,Controller,Bachelor,Tier 2,Parent,0,35,4,0,25,3.61,76.82893766139291,55,1,0,16,4,100.0,65.4,63.3,47106.0,4699,0,0
EMP_105773,48,Female,Canada,IT,Backend Developer,Master,Tier 2,Parent,0,28,5,0,25,3.82,84.64761222716157,35,0,0,32,20,41.4,55.2,20.2,53212.0,2494,0,0
EMP_105774,37,Male,Germany,Customer Support,Customer Success Manager,Master,Tier 1,No Children,1,35,3,1,25,4.79,56.64373487353812,32,0,0,26,6,56.0,71.6,36.8,55091.0,1088,4871,0
EMP_105775,39,Female,Spain,HR,HRBP,PhD,Tier 2,Parent,0,28,13,0,75,3.25,91.3264306896697,44,1,0,24,0,67.7,57.9,57.5,55117.0,2286,291,1
EMP_105776,45,Male,Spain,Marketing,Content Specialist,Bachelor,Tier 2,No Children,1,35,4,0,25,3.92,63.805960062137885,59,2,0,6,6,67.0,71.6,73.9,50744.0,4558,3135,0
EMP_105777,42,Female,Canada,Data,Data Analyst,Bachelor,Tier 2,No Children,0,28,3,1,0,3.52,57.119230031429474,51,1,1,17,10,83.8,59.5,69.7,67075.0,8396,2799,0
EMP_105778,34,Male,UK,Sales,Business Developer,Bachelor,Tier 3,Parent,0,35,3,0,75,2.57,51.415934115228126,59,0,1,13,20,64.1,55.8,55.8,56452.0,4694,3920,0
EMP_105779,47,Male,USA,IT,DevOps Engineer,Master,Tier 2,Parent,1,35,4,1,50,3.12,66.45737610315128,27,2,0,7,31,56.9,65.4,60.3,70068.0,3879,7026,0
EMP_105780,35,Male,Spain,Data,ML Engineer,Master,Tier 2,Parent,1,35,7,0,25,3.94,59.55248796505418,44,1,1,7,13,88.9,72.7,70.0,68917.0,4481,710,0
EMP_105781,27,Male,Canada,Sales,Sales Executive,Bachelor,Tier 3,Parent,0,35,0,0,50,3.86,85.19861070020735,78,0,0,20,26,74.3,60.3,45.9,56569.0,6886,0,1
EMP_105782,32,Female,UK,HR,Talent Manager,Bachelor,Tier 3,Parent,1,28,7,0,50,3.38,,54,3,0,17,36,55.7,65.5,36.4,58175.0,8891,442,1
EMP_105783,22,Female,France,IT,Backend Developer,Master,Tier 2,No Children,0,28,0,0,75,2.31,57.233589313748055,41,1,0,20,41,69.9,47.4,47.5,39484.0,0,1187,0
EMP_105784,39,Male,USA,Marketing,Content Specialist,Master,Tier 1,Parent,0,28,3,1,25,3.63,56.063590091530585,45,2,0,9,43,53.0,56.0,54.7,66236.0,1084,3386,1
EMP_105785,38,Male,France,Operations,Supply Coordinator,Master,Tier 3,No Children,0,35,8,3,75,2.77,54.05260829274572,49,2,0,4,8,66.4,66.3,56.4,91900.0,10637,17514,0
EMP_105786,38,Female,Germany,Customer Support,Support Agent,Bachelor,Tier 2,No Children,0,35,16,0,0,3.03,66.3060931162748,20,0,0,21,20,55.4,74.5,46.3,68229.0,4185,2493,1
EMP_105787,38,Female,Canada,Data,Data Analyst,Bachelor,Tier 3,Parent,0,35,9,1,50,3.4,67.35687328866429,15,0,0,20,23,58.8,76.5,30.4,78662.0,3064,10890,0
EMP_105788,42,Female,Canada,Operations,Supply Coordinator,Master,Tier 2,Parent,0,35,5,0,75,3.47,75.61923550005335,38,0,0,15,52,42.7,61.3,38.3,60358.0,4427,2053,0
EMP_105789,33,Female,Germany,Sales,Business Developer,Master,Tier 1,No Children,0,35,11,1,100,3.92,65.75472581459546,42,0,0,20,23,29.5,61.1,40.0,90991.0,10445,5164,1
EMP_105790,26,Female,France,Operations,Supply Coordinator,Master,Tier 2,No Children,1,28,5,0,75,4.02,54.88377294766002,42,2,0,12,8,33.1,65.5,76.6,47508.0,1339,3065,0
EMP_105791,33,Female,USA,Operations,Supply Coordinator,Master,Tier 2,No Children,0,35,8,0,50,2.93,67.14357981363989,0,3,0,15,9,49.6,58.4,78.1,62867.0,2027,0,0
EMP_105792,22,Male,Spain,Finance,Financial Analyst,Master,Tier 2,Parent,0,35,1,0,50,3.39,55.77232007029938,43,1,0,7,31,64.7,61.0,58.1,55280.0,4673,651,0
EMP_105793,44,Female,Spain,IT,Frontend Developer,Master,Tier 1,No Children,0,28,4,0,0,3.16,63.16602055749336,35,1,0,14,26,63.1,66.2,74.5,57273.0,3622,5423,0
EMP_105794,32,Female,USA,Customer Support,Support Agent,Master,Tier 3,Parent,0,35,11,1,50,4.25,91.8170258136456,25,0,0,15,15,59.3,56.8,28.3,69645.0,6544,7248,0
EMP_105795,38,Female,Germany,Marketing,Growth Manager,Master,Tier 3,Parent,0,28,13,1,50,3.7,43.43067174589463,42,3,0,24,24,62.2,80.4,61.9,72978.0,7109,6635,1
EMP_105796,33,Male,Canada,Operations,Operations Manager,Bachelor,Tier 2,Parent,0,35,2,0,50,4.67,64.06945832563365,29,1,0,13,14,68.6,66.2,62.1,45271.0,7087,1713,0
EMP_105797,43,Female,USA,Data,Data Scientist,Master,Tier 2,No Children,0,28,9,0,25,3.21,74.58896877122801,32,0,0,20,18,53.4,66.4,41.5,73118.0,5143,0,0
EMP_105798,37,Male,UK,HR,HRBP,Master,Tier 3,Parent,0,35,6,2,75,3.11,80.14734931065986,24,0,0,22,19,81.9,76.6,53.6,74382.0,8291,9143,0
